data_num,MQ7,MQ2,MQ4,MQ5,MQ5,MQ3,Label
6621,141,75,82,76,76,170,1
6622,141,76,82,75,76,170,1
6623,141,77,81,77,75,169,1
6624,142,75,82,75,76,170,1
6625,141,75,81,75,77,170,1
6626,141,75,81,75,76,169,1
6627,141,75,82,76,77,170,1
6628,141,79,82,76,76,172,1
6629,141,75,82,73,76,170,1
6630,141,76,82,75,76,169,1
6631,141,75,82,75,76,170,1
6632,141,76,82,75,78,170,1
6633,141,76,81,75,77,170,1
6634,141,74,82,76,77,169,1
6635,141,76,82,79,76,170,1
6636,141,76,82,75,76,171,1
6637,141,75,82,76,76,168,1
6638,141,76,82,75,76,172,1
6639,141,74,82,76,76,169,1
6640,141,75,82,76,74,169,1
6641,141,75,82,75,76,168,1
6642,140,74,81,75,77,168,1
6643,141,75,82,75,76,169,1
6644,141,74,83,74,77,168,1
6645,141,76,82,77,75,169,1
6646,140,75,82,73,76,168,1
6647,141,75,82,75,77,170,1
6648,141,75,82,74,76,169,1
6649,141,75,83,76,77,168,1
6650,141,75,82,74,75,169,1
6651,141,75,83,75,79,168,1
6652,140,74,82,74,76,169,1
6653,141,74,83,76,77,169,1
6654,140,74,82,76,75,169,1
6655,141,75,83,74,76,169,1
6656,140,74,83,75,78,169,1
6657,140,77,82,77,75,169,1
6658,141,75,82,73,77,169,1
6659,140,74,82,75,76,168,1
6660,141,75,82,75,76,168,1
6661,140,74,83,75,78,169,1
6662,140,76,82,76,75,169,1
6663,140,74,81,74,76,169,1
6664,140,76,81,76,76,168,1
6665,141,73,81,75,77,169,1
6666,141,76,81,74,77,169,1
6667,140,74,82,78,77,171,1
6668,140,75,82,76,77,169,1
6669,140,75,81,76,76,167,1
6670,140,74,82,74,76,169,1
6671,141,74,82,74,77,168,1
6672,140,74,83,80,76,170,1
6673,141,74,81,75,75,168,1
6674,140,74,82,74,78,169,1
6675,141,73,82,75,76,168,1
6676,140,75,82,75,77,169,1
6677,140,75,81,75,76,168,1
6678,140,74,82,74,76,168,1
6679,140,74,83,75,76,168,1
6680,140,73,82,74,75,167,1
6681,140,76,81,76,76,168,1
6682,140,73,82,74,76,168,1
6683,140,74,81,76,76,168,1
6684,140,74,82,75,74,168,1
6685,140,73,83,75,77,167,1
6686,140,75,81,75,76,168,1
6687,140,72,81,74,76,168,1
6688,140,77,82,76,76,168,1
6689,141,73,82,75,75,170,1
6690,140,74,81,75,76,167,1
6691,140,73,80,75,74,168,1
6692,141,74,83,75,76,168,1
6693,140,74,82,75,76,167,1
6694,140,74,83,75,76,167,1
6695,140,74,82,75,76,166,1
6696,140,75,81,77,75,169,1
6697,139,73,82,75,76,168,1
6698,139,74,82,75,76,167,1
6699,140,74,82,75,76,168,1
6700,140,74,82,77,77,168,1
6701,140,74,81,75,76,167,1
6702,140,73,82,74,76,166,1
6703,141,76,82,80,75,168,1
6704,140,74,82,76,76,168,1
6705,139,73,82,75,76,168,1
6706,140,73,81,76,75,169,1
6707,140,73,82,74,77,168,1
6708,139,75,82,78,75,168,1
6709,140,74,81,76,77,167,1
6710,140,76,82,75,75,167,1
6711,140,72,81,74,76,166,1
6712,139,73,82,75,76,168,1
6713,139,74,80,76,76,167,1
6714,140,74,84,75,78,167,1
6715,139,74,81,75,76,167,1
6716,139,74,82,74,76,167,1
6717,139,74,81,75,76,166,1
6718,139,74,82,77,76,169,1
6719,139,73,82,76,76,165,1
6720,139,74,82,75,78,167,1
6721,141,73,83,75,77,168,1
6722,139,73,81,74,77,167,1
6723,141,75,81,76,77,167,1
6724,140,74,81,74,77,167,1
6725,139,74,79,78,75,168,1
6726,139,73,81,73,77,167,1
6727,139,74,82,75,76,168,1
6728,140,74,81,75,78,167,1
6729,138,74,81,75,77,167,1
6730,139,73,81,76,76,166,1
6731,139,74,82,74,76,166,1
6732,139,75,81,76,75,166,1
6733,139,73,82,74,77,167,1
6734,139,73,80,75,76,167,1
6735,139,73,82,75,76,167,1
6736,139,74,83,75,78,167,1
6737,139,73,81,75,76,166,1
6738,139,74,82,74,77,166,1
6739,139,74,82,75,76,166,1
6740,139,73,82,76,77,168,1
6741,139,73,82,74,80,165,1
6742,139,74,82,75,76,167,1
6743,140,73,84,74,76,167,1
6744,139,73,81,76,77,167,1
6745,139,73,82,76,77,166,1
6746,140,73,83,75,75,167,1
6747,139,73,80,75,74,167,1
6748,142,73,82,75,76,168,1
6749,139,73,81,75,77,167,1
6750,139,72,82,76,76,168,1
6751,139,73,82,80,77,165,1
6752,139,73,80,75,76,166,1
6753,139,70,81,72,76,167,1
6754,139,77,82,76,75,166,1
6755,139,73,82,75,76,166,1
6756,139,73,83,75,79,166,1
6757,139,75,82,76,75,166,1
6758,139,73,81,75,76,166,1
6759,139,73,82,75,76,166,1
6760,139,74,83,73,76,168,1
6761,139,73,83,75,78,166,1
6762,139,73,81,75,76,166,1
6763,139,72,81,74,76,166,1
6764,139,73,81,75,75,165,1
6765,139,71,82,74,74,166,1
6766,139,74,83,75,77,167,1
6767,139,74,82,74,74,166,1
6768,140,72,85,75,77,167,1
6769,139,74,80,74,75,166,1
6770,139,73,82,75,76,166,1
6771,139,73,85,76,77,165,1
6772,139,73,80,74,76,166,1
6773,140,73,83,75,76,166,1
6774,139,74,81,75,76,166,1
6775,139,74,81,75,75,167,1
6776,139,73,83,74,78,166,1
6777,138,73,82,80,77,168,1
6778,139,72,81,74,77,166,1
6779,139,72,82,74,76,164,1
6780,139,72,81,74,78,166,1
6781,138,74,82,75,76,166,1
6782,138,73,85,76,76,167,1
6783,138,72,82,76,77,167,1
6784,138,72,82,75,76,167,1
6785,139,74,82,76,75,166,1
6786,139,74,82,76,75,165,1
6787,139,75,82,79,77,166,1
6788,138,73,80,75,77,166,1
6789,139,72,82,75,76,166,1
6790,139,72,83,76,79,166,1
6791,139,73,82,75,76,166,1
6792,139,73,83,75,77,166,1
6793,139,73,82,74,75,166,1
6794,139,72,81,73,77,165,1
6795,139,73,82,75,77,165,1
6796,138,72,81,76,76,165,1
6797,139,73,84,74,78,166,1
6798,138,73,81,75,77,165,1
6799,138,74,81,74,76,165,1
6800,139,74,81,76,77,165,1
6801,138,72,81,75,76,165,1
6802,138,73,82,75,76,165,1
6803,138,72,82,74,76,166,1
6804,139,73,82,78,80,169,1
6805,139,72,81,77,77,165,1
6806,139,72,82,76,77,165,1
6807,138,75,81,75,77,164,1
6808,138,71,82,74,76,166,1
6809,138,72,82,76,77,164,1
6810,138,73,83,80,77,168,1
6811,138,73,83,76,77,165,1
6812,138,72,82,75,77,165,1
6813,140,71,83,75,77,166,1
6814,138,72,81,74,77,165,1
6815,139,71,82,76,76,164,1
6816,139,72,82,74,77,166,1
6817,138,71,82,75,75,166,1
6818,139,72,82,75,76,165,1
6819,139,72,82,75,77,165,1
6820,139,72,80,76,77,165,1
6821,139,73,80,75,77,164,1
6822,138,73,81,75,76,165,1
6823,139,72,82,75,76,165,1
6824,141,73,81,78,74,164,1
6825,138,74,86,74,76,165,1
6826,139,75,81,75,75,165,1
6827,138,72,81,75,76,165,1
6828,138,72,83,75,77,165,1
6829,138,69,83,75,77,165,1
6830,138,70,81,74,77,164,1
6831,139,73,83,76,75,167,1
6832,139,71,81,75,76,166,1
6833,138,72,81,75,75,165,1
6834,139,72,82,75,76,165,1
6835,139,71,82,75,79,165,1
6836,138,72,80,76,76,165,1
6837,139,72,84,74,76,163,1
6838,138,75,81,75,77,164,1
6839,139,71,85,75,76,164,1
6840,138,72,83,74,76,164,1
6841,138,72,82,75,76,166,1
6842,139,72,81,76,75,164,1
6843,138,72,82,73,76,166,1
6844,139,72,80,74,77,163,1
6845,138,73,81,74,75,165,1
6846,138,71,80,76,78,165,1
6847,137,73,80,74,78,164,1
6848,138,71,80,75,75,167,1
6849,137,71,82,76,76,165,1
6850,138,72,80,75,76,164,1
6851,138,73,80,73,76,163,1
6852,138,73,81,75,77,163,1
6853,138,71,82,75,79,164,1
6854,138,72,81,74,78,163,1
6855,138,71,80,75,76,164,1
6856,139,72,83,74,77,164,1
6857,138,72,80,76,76,163,1
6858,138,71,82,75,76,165,1
6859,138,72,82,76,76,164,1
6860,137,73,82,76,75,164,1
6861,138,71,82,73,76,164,1
6862,138,72,82,76,76,164,1
6863,138,72,82,74,75,164,1
6864,138,72,82,75,76,163,1
6865,138,72,82,75,76,164,1
6866,138,72,81,74,75,163,1
6867,137,72,82,76,75,165,1
6868,138,72,83,74,78,163,1
6869,138,72,81,75,76,163,1
6870,137,71,81,77,77,164,1
6871,138,72,81,74,77,162,1
6872,138,73,82,77,78,165,1
6873,137,72,81,73,76,163,1
6874,138,72,82,76,78,163,1
6875,138,72,82,75,76,164,1
6876,137,72,81,76,77,163,1
6877,138,72,81,76,81,163,1
6878,137,70,82,74,77,164,1
6879,138,72,81,74,73,164,1
6880,139,72,81,74,75,164,1
6881,138,74,81,74,77,164,1
6882,138,70,81,76,76,165,1
6883,137,71,82,76,76,164,1
6884,138,71,82,75,76,164,1
6885,138,71,83,74,78,163,1
6886,138,71,81,75,76,164,1
6887,138,70,83,74,77,163,1
6888,137,71,81,76,76,163,1
6889,138,72,82,75,76,164,1
6890,138,71,83,75,78,162,1
6891,137,72,82,75,76,164,1
6892,138,71,82,75,77,163,1
6893,137,71,81,73,76,164,1
6894,139,71,82,75,77,161,1
6895,138,71,81,74,77,162,1
6896,138,70,84,76,75,166,1
6897,137,72,83,74,83,163,1
6898,137,71,80,76,76,164,1
6899,137,70,82,74,76,164,1
6900,137,71,82,76,74,163,1
6901,137,71,82,76,77,166,1
6902,138,71,82,79,77,161,1
6903,137,71,82,75,76,164,1
6904,138,72,82,73,78,163,1
6905,137,72,82,75,77,164,1
6906,138,70,81,74,75,163,1
6907,137,71,81,74,76,162,1
6908,138,71,81,74,76,163,1
6909,139,71,82,74,77,164,1
6910,138,73,81,75,75,163,1
6911,137,70,82,76,76,163,1
6912,138,70,82,74,76,164,1
6913,138,69,83,74,74,163,1
6914,137,71,83,75,79,163,1
6915,138,70,81,74,81,163,1
6916,137,70,81,74,76,162,1
6917,137,72,81,76,75,163,1
6918,137,72,82,76,76,163,1
6919,137,70,83,76,78,161,1
6920,137,72,81,77,77,166,1
6921,138,71,81,75,76,161,1
6922,137,70,82,75,74,162,1
6923,138,71,83,76,78,163,1
6924,138,71,81,75,77,162,1
6925,137,71,82,76,77,163,1
6926,137,71,82,75,76,163,1
6927,137,71,84,74,77,163,1
6928,137,71,84,75,76,163,1
6929,137,70,81,74,76,166,1
6930,137,70,80,74,75,162,1
6931,136,72,82,75,76,161,1
6932,138,71,81,76,75,164,1
6933,137,72,82,73,77,162,1
6934,137,70,81,75,76,162,1
6935,138,71,82,75,75,163,1
6936,136,70,81,73,77,165,1
6937,138,71,82,75,78,163,1
6938,137,71,82,76,76,161,1
6939,137,70,82,75,76,162,1
6940,138,70,81,76,78,162,1
6941,137,72,82,75,75,162,1
6942,137,71,81,74,77,163,1
6943,137,70,81,76,75,161,1
6944,137,70,82,74,76,162,1
6945,137,71,84,74,78,162,1
6946,136,72,81,76,76,163,1
6947,138,70,81,76,78,161,1
6948,136,70,82,76,77,164,1
6949,137,70,81,77,75,165,1
6950,137,71,82,73,76,161,1
6951,136,70,80,75,76,162,1
6952,137,70,82,75,76,163,1
6953,137,72,81,75,75,161,1
6954,136,71,82,74,76,162,1
6955,137,69,84,74,77,161,1
6956,136,71,85,76,80,161,1
6957,136,70,82,76,76,162,1
6958,136,72,81,75,76,163,1
6959,137,70,81,76,76,162,1
6960,137,69,82,74,78,162,1
6961,136,71,81,75,77,161,1
6962,136,70,81,73,79,163,1
6963,136,72,81,75,75,161,1
6964,138,71,80,75,77,161,1
6965,136,72,82,76,78,162,1
6966,136,71,81,76,76,161,1
6967,136,69,80,74,75,162,1
6968,136,70,84,76,77,161,1
6969,136,70,81,75,76,161,1
6970,137,71,80,75,76,162,1
6971,137,71,81,75,77,159,1
6972,138,70,81,76,77,161,1
6973,136,70,82,75,77,162,1
6974,137,70,80,76,77,162,1
6975,136,72,82,75,76,164,1
6976,136,70,81,76,76,160,1
6977,136,73,81,77,76,161,1
6978,136,69,82,75,77,161,1
6979,137,72,82,76,75,161,1
6980,136,69,81,76,77,162,1
6981,136,70,82,76,77,163,1
6982,136,71,82,76,76,160,1
6983,136,71,82,74,79,162,1
6984,138,70,81,75,76,161,1
6985,136,69,82,73,77,162,1
6986,136,70,82,77,75,161,1
6987,136,70,85,73,75,166,1
6988,136,71,84,76,79,161,1
6989,136,71,82,75,76,162,1
6990,136,70,82,74,78,162,1
6991,136,72,82,77,75,161,1
6992,136,69,81,73,77,161,1
6993,136,73,82,74,77,162,1
6994,136,71,80,75,77,161,1
6995,136,72,82,72,76,162,1
6996,136,71,80,74,77,161,1
6997,136,71,83,75,77,162,1
6998,136,73,81,76,76,161,1
6999,137,68,82,75,77,162,1
7000,136,71,81,74,78,162,1
7001,136,72,82,75,75,164,1
7002,136,71,81,75,77,160,1
7003,136,69,81,75,77,161,1
7004,136,70,84,75,78,161,1
7005,136,70,82,76,76,161,1
7006,135,70,81,74,76,162,1
7007,136,73,81,76,76,161,1
7008,136,71,81,76,76,164,1
7009,136,73,82,73,77,161,1
7010,135,70,82,75,74,160,1
7011,136,70,83,75,78,161,1
7012,136,69,81,76,75,162,1
7013,136,70,80,75,76,160,1
7014,136,71,82,78,75,160,1
7015,136,69,82,75,81,162,1
7016,135,69,81,76,82,160,1
7017,135,68,83,73,77,161,1
7018,136,70,81,74,76,160,1
7019,135,71,83,76,75,161,1
7020,137,70,82,74,76,161,1
7021,135,70,81,74,78,160,1
7022,136,69,80,77,76,161,1
7023,136,69,80,75,76,161,1
7024,136,70,80,72,80,160,1
7025,137,68,82,75,77,161,1
7026,135,70,82,77,77,160,1
7027,135,70,82,75,74,161,1
7028,136,70,83,75,78,159,1
7029,135,70,81,75,77,162,1
7030,135,68,82,74,76,160,1
7031,136,70,82,75,76,161,1
7032,137,70,81,75,77,161,1
7033,135,69,81,74,77,160,1
7034,136,70,82,75,76,161,1
7035,136,69,83,74,77,161,1
7036,134,70,82,75,75,162,1
7037,138,70,81,74,76,161,1
7038,135,69,82,76,76,161,1
7039,136,69,81,74,76,160,1
7040,136,70,81,74,76,160,1
7041,136,71,81,76,75,162,1
7042,136,69,82,75,77,161,1
7043,135,69,82,75,76,160,1
7044,135,69,82,75,77,160,1
7045,135,71,82,73,78,160,1
7046,134,69,80,74,76,160,1
7047,136,70,81,74,76,160,1
7048,136,71,81,75,76,161,1
7049,135,70,81,74,76,160,1
7050,136,69,82,75,75,160,1
7051,135,70,81,75,76,161,1
7052,135,69,81,75,76,160,1
7053,135,70,82,73,76,161,1
7054,136,68,84,75,77,159,1
7055,136,70,81,75,76,161,1
7056,135,68,81,74,77,160,1
7057,135,70,81,74,78,160,1
7058,134,68,81,77,76,161,1
7059,135,69,81,74,78,160,1
7060,136,70,80,76,78,160,1
7061,135,70,83,75,76,160,1
7062,135,69,82,76,76,159,1
7063,136,70,83,74,76,159,1
7064,135,70,79,75,77,159,1
7065,135,70,81,76,75,162,1
7066,135,69,82,73,77,160,1
7067,135,69,80,78,75,160,1
7068,135,70,84,75,78,159,1
7069,135,69,79,75,77,159,1
7070,135,68,81,75,75,160,1
7071,135,70,82,74,76,160,1
7072,136,70,80,76,75,161,1
7073,135,69,82,73,77,160,1
7074,135,69,80,76,76,159,1
7075,136,70,84,74,77,160,1
7076,138,69,82,75,76,159,1
7077,136,71,82,74,77,160,1
7078,135,69,81,74,77,160,1
7079,136,72,86,75,76,159,1
7080,135,68,81,74,76,160,1
7081,135,70,81,77,75,160,1
7082,135,69,82,73,77,160,1
7083,135,70,80,75,76,159,1
7084,136,69,82,75,76,159,1
7085,135,70,80,76,78,160,1
7086,135,69,80,75,75,159,1
7087,136,70,81,74,76,160,1
7088,135,71,81,76,75,158,1
7089,135,69,81,73,77,159,1
7090,135,69,80,76,75,158,1
7091,136,69,82,76,76,159,1
7092,135,70,82,74,79,159,1
7093,135,71,81,77,75,159,1
7094,136,69,83,75,75,158,1
7095,134,69,81,75,77,158,1
7096,135,70,82,75,79,160,1
7097,135,70,81,76,77,157,1
7098,135,68,80,75,76,160,1
7099,135,69,85,74,77,159,1
7100,135,70,81,76,77,163,1
7101,,,,,,,
7102,,,,,,,
7103,,,,,,,
7104,,,,,,,
7105,,,,,,,
7106,,,,,,,
7107,,,,,,,
7108,,,,,,,
7109,,,,,,,
7110,,,,,,,
7111,,,,,,,
7112,,,,,,,
7113,,,,,,,
7114,,,,,,,
7115,,,,,,,
7116,,,,,,,
7117,,,,,,,
7118,,,,,,,
7119,,,,,,,
7120,,,,,,,
7121,,,,,,,
7122,,,,,,,
7123,,,,,,,
7124,,,,,,,
7125,,,,,,,
7126,,,,,,,
7127,,,,,,,
7128,,,,,,,
7129,,,,,,,
7130,,,,,,,
7131,,,,,,,
7132,,,,,,,
7133,,,,,,,
7134,,,,,,,
7135,,,,,,,
7136,,,,,,,
7137,,,,,,,
7138,,,,,,,
7139,,,,,,,
7140,,,,,,,
7141,,,,,,,
7142,,,,,,,
7143,,,,,,,
7144,,,,,,,
7145,,,,,,,
7146,,,,,,,
7147,,,,,,,
7148,,,,,,,
7149,,,,,,,
7150,,,,,,,
7151,,,,,,,
7152,,,,,,,
7153,,,,,,,
7154,,,,,,,
7155,,,,,,,
7156,,,,,,,
7157,,,,,,,
7158,,,,,,,
7159,,,,,,,
7160,,,,,,,
7161,,,,,,,
7162,,,,,,,
7163,,,,,,,
7164,,,,,,,
7165,,,,,,,
7166,,,,,,,
7167,,,,,,,
7168,,,,,,,
7169,,,,,,,
7170,,,,,,,
7171,,,,,,,
7172,,,,,,,
7173,,,,,,,
7174,,,,,,,
7175,,,,,,,
7176,,,,,,,
7177,,,,,,,
7178,,,,,,,
7179,,,,,,,
7180,,,,,,,
7181,,,,,,,
7182,,,,,,,
7183,,,,,,,
7184,,,,,,,
7185,,,,,,,
7186,,,,,,,
7187,,,,,,,
7188,,,,,,,
7189,,,,,,,
7190,,,,,,,
7191,,,,,,,
7192,,,,,,,
7193,,,,,,,
7194,,,,,,,
7195,,,,,,,
7196,,,,,,,
7197,,,,,,,
7198,,,,,,,
7199,,,,,,,
7200,,,,,,,
7201,,,,,,,
7202,,,,,,,
7203,,,,,,,
7204,,,,,,,
7205,,,,,,,
7206,,,,,,,
7207,,,,,,,
7208,,,,,,,
7209,,,,,,,
7210,,,,,,,
7211,,,,,,,
7212,,,,,,,
7213,,,,,,,
7214,,,,,,,
7215,,,,,,,
7216,,,,,,,
7217,,,,,,,
7218,,,,,,,
7219,,,,,,,
7220,,,,,,,
7221,,,,,,,
7222,,,,,,,
7223,,,,,,,
7224,,,,,,,
7225,,,,,,,
7226,,,,,,,
7227,,,,,,,
7228,,,,,,,
7229,,,,,,,
7230,,,,,,,
7231,,,,,,,
7232,,,,,,,
7233,,,,,,,
7234,,,,,,,
7235,,,,,,,
7236,,,,,,,
7237,,,,,,,
7238,,,,,,,
7239,,,,,,,
7240,,,,,,,
7241,,,,,,,
7242,,,,,,,
7243,,,,,,,
7244,,,,,,,
7245,,,,,,,
7246,,,,,,,
7247,,,,,,,
7248,,,,,,,
7249,,,,,,,
7250,,,,,,,
7251,,,,,,,
7252,,,,,,,
7253,,,,,,,
7254,,,,,,,
7255,,,,,,,
7256,,,,,,,
7257,,,,,,,
7258,,,,,,,
7259,,,,,,,
7260,,,,,,,
7261,,,,,,,
7262,,,,,,,
7263,,,,,,,
7264,,,,,,,
7265,,,,,,,
7266,,,,,,,
7267,,,,,,,
7268,,,,,,,
7269,,,,,,,
7270,,,,,,,
7271,,,,,,,
7272,,,,,,,
7273,,,,,,,
7274,,,,,,,
7275,,,,,,,
7276,,,,,,,
7277,,,,,,,
7278,,,,,,,
7279,,,,,,,
7280,,,,,,,
7281,,,,,,,
7282,,,,,,,
7283,,,,,,,
7284,,,,,,,
7285,,,,,,,
7286,,,,,,,
7287,,,,,,,
7288,,,,,,,
7289,,,,,,,
7290,,,,,,,
7291,,,,,,,
7292,,,,,,,
7293,,,,,,,
7294,,,,,,,
7295,,,,,,,
7296,,,,,,,
7297,,,,,,,
7298,,,,,,,
7299,,,,,,,
7300,,,,,,,
7301,,,,,,,
7302,,,,,,,
7303,,,,,,,
7304,,,,,,,
7305,,,,,,,
7306,,,,,,,
7307,,,,,,,
7308,,,,,,,
7309,,,,,,,
7310,,,,,,,
7311,,,,,,,
7312,,,,,,,
7313,,,,,,,
7314,,,,,,,
7315,,,,,,,
7316,,,,,,,
7317,,,,,,,
7318,,,,,,,
7319,,,,,,,
7320,,,,,,,
7321,,,,,,,
7322,,,,,,,
7323,,,,,,,
7324,,,,,,,
7325,,,,,,,
7326,,,,,,,
7327,,,,,,,
7328,,,,,,,
7329,,,,,,,
7330,,,,,,,
7331,,,,,,,
7332,,,,,,,
7333,,,,,,,
7334,,,,,,,
7335,,,,,,,
7336,,,,,,,
7337,,,,,,,
7338,,,,,,,
7339,,,,,,,
7340,,,,,,,
7341,,,,,,,
7342,,,,,,,
7343,,,,,,,
7344,,,,,,,
7345,,,,,,,
7346,,,,,,,
7347,,,,,,,
7348,,,,,,,
7349,,,,,,,
7350,,,,,,,
7351,,,,,,,
7352,,,,,,,
7353,,,,,,,
7354,,,,,,,
7355,,,,,,,
7356,,,,,,,
7357,,,,,,,
7358,,,,,,,
7359,,,,,,,
7360,,,,,,,
7361,,,,,,,
7362,,,,,,,
7363,,,,,,,
7364,,,,,,,
7365,,,,,,,
7366,,,,,,,
7367,,,,,,,
7368,,,,,,,
7369,,,,,,,
7370,,,,,,,
7371,,,,,,,
7372,,,,,,,
7373,,,,,,,
7374,,,,,,,
7375,,,,,,,
7376,,,,,,,
7377,,,,,,,
7378,,,,,,,
7379,,,,,,,
7380,,,,,,,
7381,,,,,,,
7382,,,,,,,
7383,,,,,,,
7384,,,,,,,
7385,,,,,,,
7386,,,,,,,
7387,,,,,,,
7388,,,,,,,
7389,,,,,,,
7390,,,,,,,
7391,,,,,,,
7392,,,,,,,
7393,,,,,,,
7394,,,,,,,
7395,,,,,,,
7396,,,,,,,
7397,,,,,,,
7398,,,,,,,
7399,,,,,,,
7400,,,,,,,
7401,,,,,,,
7402,,,,,,,
7403,,,,,,,
7404,,,,,,,
7405,,,,,,,
7406,,,,,,,
7407,,,,,,,
7408,,,,,,,
7409,,,,,,,
7410,,,,,,,
7411,,,,,,,
7412,,,,,,,
7413,,,,,,,
7414,,,,,,,
7415,,,,,,,
7416,,,,,,,
7417,,,,,,,
7418,,,,,,,
7419,,,,,,,
7420,,,,,,,
7421,,,,,,,
7422,,,,,,,
7423,,,,,,,
7424,,,,,,,
7425,,,,,,,
7426,,,,,,,
7427,,,,,,,
7428,,,,,,,
7429,,,,,,,
7430,,,,,,,
7431,,,,,,,
7432,,,,,,,
7433,,,,,,,
7434,,,,,,,
7435,,,,,,,
7436,,,,,,,
7437,,,,,,,
7438,,,,,,,
7439,,,,,,,
7440,,,,,,,
7441,,,,,,,
7442,,,,,,,
7443,,,,,,,
7444,,,,,,,
7445,,,,,,,
7446,,,,,,,
7447,,,,,,,
7448,,,,,,,
7449,,,,,,,
7450,,,,,,,
7451,,,,,,,
7452,,,,,,,
7453,,,,,,,
7454,,,,,,,
7455,,,,,,,
7456,,,,,,,
7457,,,,,,,
7458,,,,,,,
7459,,,,,,,
7460,,,,,,,
7461,,,,,,,
7462,,,,,,,
7463,,,,,,,
7464,,,,,,,
7465,,,,,,,
7466,,,,,,,
7467,,,,,,,
7468,,,,,,,
7469,,,,,,,
7470,,,,,,,
7471,,,,,,,
7472,,,,,,,
7473,,,,,,,
7474,,,,,,,
7475,,,,,,,
7476,,,,,,,
7477,,,,,,,
7478,,,,,,,
7479,,,,,,,
7480,,,,,,,
7481,,,,,,,
7482,,,,,,,
7483,,,,,,,
7484,,,,,,,
7485,,,,,,,
7486,,,,,,,
7487,,,,,,,
7488,,,,,,,
7489,,,,,,,
7490,,,,,,,
7491,,,,,,,
7492,,,,,,,
7493,,,,,,,
7494,,,,,,,
7495,,,,,,,
7496,,,,,,,
7497,,,,,,,
7498,,,,,,,
7499,,,,,,,
7500,,,,,,,
7501,,,,,,,
7502,,,,,,,
7503,,,,,,,
7504,,,,,,,
7505,,,,,,,
7506,,,,,,,
7507,,,,,,,
7508,,,,,,,
7509,,,,,,,
7510,,,,,,,
7511,,,,,,,
7512,,,,,,,
7513,,,,,,,
7514,,,,,,,
7515,,,,,,,
7516,,,,,,,
7517,,,,,,,
7518,,,,,,,
7519,,,,,,,
7520,,,,,,,
7521,,,,,,,
7522,,,,,,,
7523,,,,,,,
7524,,,,,,,
7525,,,,,,,
7526,,,,,,,
7527,,,,,,,
7528,,,,,,,
7529,,,,,,,
7530,,,,,,,
7531,,,,,,,
7532,,,,,,,
7533,,,,,,,
7534,,,,,,,
7535,,,,,,,
7536,,,,,,,
7537,,,,,,,
7538,,,,,,,
7539,,,,,,,
7540,,,,,,,
7541,,,,,,,
7542,,,,,,,
7543,,,,,,,
7544,,,,,,,
7545,,,,,,,
7546,,,,,,,
7547,,,,,,,
7548,,,,,,,
7549,,,,,,,
7550,,,,,,,
7551,,,,,,,
7552,,,,,,,
7553,,,,,,,
7554,,,,,,,
7555,,,,,,,
7556,,,,,,,
7557,,,,,,,
7558,,,,,,,
7559,,,,,,,
7560,,,,,,,
7561,,,,,,,
7562,,,,,,,
7563,,,,,,,
7564,,,,,,,
7565,,,,,,,
7566,,,,,,,
7567,,,,,,,
7568,,,,,,,
7569,,,,,,,
7570,,,,,,,
7571,,,,,,,
7572,,,,,,,
7573,,,,,,,
7574,,,,,,,
7575,,,,,,,
7576,,,,,,,
7577,,,,,,,
7578,,,,,,,
7579,,,,,,,
7580,,,,,,,
7581,,,,,,,
7582,,,,,,,
7583,,,,,,,
7584,,,,,,,
7585,,,,,,,
7586,,,,,,,
7587,,,,,,,
7588,,,,,,,
7589,,,,,,,
7590,,,,,,,
7591,,,,,,,
7592,,,,,,,
7593,,,,,,,
7594,,,,,,,
7595,,,,,,,
7596,,,,,,,
7597,,,,,,,
7598,,,,,,,
7599,,,,,,,
7600,,,,,,,
7601,,,,,,,
7602,,,,,,,
7603,,,,,,,
7604,,,,,,,
7605,,,,,,,
7606,,,,,,,
7607,,,,,,,
7608,,,,,,,
7609,,,,,,,
7610,,,,,,,
7611,,,,,,,
7612,,,,,,,
7613,,,,,,,
7614,,,,,,,
7615,,,,,,,
7616,,,,,,,
7617,,,,,,,
7618,,,,,,,
7619,,,,,,,
7620,,,,,,,
7621,,,,,,,
7622,,,,,,,
7623,,,,,,,
7624,,,,,,,
7625,,,,,,,
7626,,,,,,,
7627,,,,,,,
7628,,,,,,,
7629,,,,,,,
7630,,,,,,,
7631,,,,,,,
7632,,,,,,,
7633,,,,,,,
7634,,,,,,,
7635,,,,,,,
7636,,,,,,,
7637,,,,,,,
7638,,,,,,,
7639,,,,,,,
7640,,,,,,,
7641,,,,,,,
7642,,,,,,,
7643,,,,,,,
7644,,,,,,,
7645,,,,,,,
7646,,,,,,,
7647,,,,,,,
7648,,,,,,,
7649,,,,,,,
7650,,,,,,,
7651,,,,,,,
7652,,,,,,,
7653,,,,,,,
7654,,,,,,,
7655,,,,,,,
7656,,,,,,,
7657,,,,,,,
7658,,,,,,,
7659,,,,,,,
7660,,,,,,,
7661,,,,,,,
7662,,,,,,,
7663,,,,,,,
7664,,,,,,,
7665,,,,,,,
7666,,,,,,,
7667,,,,,,,
7668,,,,,,,
7669,,,,,,,
7670,,,,,,,
7671,,,,,,,
7672,,,,,,,
7673,,,,,,,
7674,,,,,,,
7675,,,,,,,
7676,,,,,,,
7677,,,,,,,
7678,,,,,,,
7679,,,,,,,
7680,,,,,,,
